user_id,business_id,stars,date
obnSWeGIYsjedPvy0_0Jag,0qu0fNTOsSmuREYVIMPuIQ,3.0,2011-04-07 19:36:41
864wThC4mqseHBnHExQ15g,SaUbh0sMSev8gKNJYtC76g,1.0,2011-01-01 03:05:13
kYwbon1-pgb7F46Sb4axZQ,uO39--k_hrCFgZh-Bl8m8A,5.0,2017-06-16 22:52:38
2aDWjqAvmt4OcqEsKAl8xw,0qu0fNTOsSmuREYVIMPuIQ,5.0,2011-07-25 01:09:55
jhO6YSrr56pQGs_dtWcrmg,q6661I3CGW0UB740E5Zjfw,1.0,2012-04-25 09:59:35
Hw6g_WwvfSJNTbt4GVEtTw,3-dQbvti2EpSfs9jKcyIjQ,2.0,2008-11-10 23:10:30
cQwaVNYjBfmg_zK2GvuTZQ,ygZyTUWS4dbVL8d6vAiN4A,5.0,2017-12-17 17:45:10
NINZwULaeiAfc1rltTBhug,7IdIGemGZodDAA_9mJCigA,4.0,2016-10-07 03:28:00
23BNbUDrw8FaMXPQ-c9nAg,HMkjv277ZaW_2tZelEn6LQ,5.0,2018-09-16 00:20:01
tQffKBZlKeNx2WfLgeFJkw,29YqJwOGEuAWqlHZxMc1OA,1.0,2015-12-28 00:08:34
Mz3ZAFChRgBMgaaB5sJU_Q,jW4a3W9-UkFxpglHvo_Kqg,2.0,2011-06-10 03:29:57
3uOf5DzzEcI5v345F_u53A,-3AooxIkg38UyUdlz5oXdw,5.0,2014-11-19 04:28:20
OLVY-odF9vGXcr3wE-sC1w,29YqJwOGEuAWqlHZxMc1OA,2.0,2012-05-23 01:59:58
-QePdOCjIDXIeWzq7L8pqA,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2016-05-14 17:24:52
J5e_x6kU62h74lO1sXjF4A,SZU9c8V2GuREDN5KgyHFJw,2.0,2012-06-23 22:57:03
EHFsXudXO2JXVlh8Hd9ovg,MAIfD4kJDCydgoD1l2b_vw,3.0,2015-05-08 21:03:11
wWtbVaBab1W9-ryFh_4YJQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2016-12-31 03:16:03
vCyZtCgpz7zZrd-pOM-b0g,34Eqv8jXgxg_EEwcsNgeeg,1.0,2015-05-11 00:11:19
JwCOlfPVQhetLOZ0rIUfEQ,sxuv5uZU15UHGT_HB1xYxQ,5.0,2018-06-15 19:09:26
IzxLepGKx-1166c2sMt51w,2bl6G1zgXUHbMGwEocqMSg,5.0,2016-07-02 05:44:05
gD0mCvhxzT94J9PbLNXEzA,MAIfD4kJDCydgoD1l2b_vw,5.0,2019-01-02 18:31:32
Bed7g8ep4e9K_1w6byhzwg,eL4lyE7LNoXEMvpcJ8WNVw,3.0,2014-03-31 23:51:54
5Rm2ljSz6fFpshjM3Yr0qg,a1E2BPYnufFzb6YX2pplJg,5.0,2012-08-10 23:23:40
ItSmZzoGfoJ_MOdKI4qkBQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2018-09-22 12:59:28
nDi6xyT11zF5Br537tAKgA,ycbmvmBYk4w_ZmdrPL0tBQ,5.0,2019-02-24 05:19:50
Tryp2o9m1-kP-chA7uy7vA,a1E2BPYnufFzb6YX2pplJg,4.0,2012-07-12 19:14:14
Pl_71ZWYqC4anNSh1wYjDA,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2019-01-11 23:57:43
_1PWnMihX_uEpLrcboDRmQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2016-08-20 02:32:43
JHv_wBAARr4uohqiM72JAA,-Fka99c-tJ-epWYNIobqyQ,2.0,2016-10-12 20:16:19
unrabCNDckSmuWQLCplowA,UFpCraqzFBAhtZqmxmiWsA,5.0,2018-11-11 18:16:24
VfHzPcQUKj0_xykPjIs_jw,wFES5bGDiPANW13hNHnXOQ,5.0,2013-03-02 03:44:17
fdJde1TCDq0fvH-PbKiiEA,SZU9c8V2GuREDN5KgyHFJw,3.0,2015-07-12 22:53:32
b2csNAL08kxnp6X_pe9OAw,qdpdUjdkEUpzYDdce2yZng,5.0,2014-07-13 00:22:46
Jh2DyZZXtg0cvZN7WUg2Qg,ifjluUv4VASwmFqEp8cWlQ,5.0,2018-04-14 18:30:39
E6Rkv3VokMHfBui4qFZ9PQ,iHdrLu8deF5GceB0V1rPhA,5.0,2019-04-30 01:56:47
YP1sAT2o5DlSfo2y_p7umQ,7IdIGemGZodDAA_9mJCigA,2.0,2019-07-28 01:10:23
Z5wSVJOY5ibn5SjxmnVwSg,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2019-03-22 18:11:43
-TIvi4-ch_SHe-5NhEesRg,SZU9c8V2GuREDN5KgyHFJw,4.0,2009-10-05 20:54:33
XLTmonaw9WX1lpg0GlryWw,bjhCtlYHrkgA5Ku8l-rB3g,4.0,2016-08-31 15:38:00
CUmUCdczdg2vZHdlJ3safw,SZU9c8V2GuREDN5KgyHFJw,5.0,2018-04-06 04:28:17
o4kQMRC3aIyV6ed0MMmR7Q,-Fka99c-tJ-epWYNIobqyQ,4.0,2012-12-03 17:34:29
C0kGy1QWXvOd5gLDp3mMlw,MbzgGsMQpGyVrUJXi_Jw0Q,4.0,2016-05-27 17:32:09
ogEsDvIW-PlscWpbuep8Yw,PPcz-0UtIJ8O7xDT551y2g,5.0,2014-07-06 03:52:46
69Dj5A3Zo64365eirmTekg,SZU9c8V2GuREDN5KgyHFJw,3.0,2017-10-23 02:04:40
ly5zwzcM4HJx6EbptIbbTw,SZU9c8V2GuREDN5KgyHFJw,4.0,2019-01-22 21:50:59
FaUpV-0Mo0MbPgnuuAvBIw,MAIfD4kJDCydgoD1l2b_vw,4.0,2017-09-07 22:11:28
jttQFUdJoXMxBEmrKdXkNA,SZU9c8V2GuREDN5KgyHFJw,5.0,2013-09-13 05:28:27
5pO8EtKJh_E9UyJ7U4_NPw,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2018-06-13 17:18:22
2vm8WFdGRaRtvnuCxln0fA,gebiRewfieSdtt17PTW6Zg,5.0,2010-07-22 00:24:19
lDKbTlZqjIn2gn490gU2HQ,SZU9c8V2GuREDN5KgyHFJw,4.0,2015-08-24 23:34:25
d0LUCD3RwK4PtCxCt6OeGA,kZtl_NJjUnlIQgzFrBhXyQ,2.0,2012-01-21 23:51:20
cJwE8DPjh_yzqOLh9FUjxQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2015-11-14 20:18:45
6uxBZ5WjC6BsbEZmSBsVQA,XwnkfMUiyH-OsJXbmbOK5g,2.0,2015-05-09 00:30:38
us8cMTazs4cHJ86knw29VA,-3AooxIkg38UyUdlz5oXdw,5.0,2017-11-26 21:55:45
p1_IExGnOX-5tYclHSVlhQ,-kY_HDP7IMvGl-kBIZVU4A,1.0,2013-11-10 05:33:40
OxgJe69fT4WQDjGhFy70rQ,34Eqv8jXgxg_EEwcsNgeeg,4.0,2019-03-19 18:16:05
_YgYKprabUSPDRNNOubtdQ,O6RCCmz8-x4NhWJpI8KQug,5.0,2016-10-25 19:01:31
dfDfRYU_-LYx-whHVAehcQ,0qu0fNTOsSmuREYVIMPuIQ,5.0,2014-07-12 19:51:30
JC1YEREtwWcVLPJgSZtvzA,HMkjv277ZaW_2tZelEn6LQ,5.0,2013-05-27 23:35:22
fP5-u5yZ683B0Mdd7Zjb6A,MAIfD4kJDCydgoD1l2b_vw,3.0,2014-05-17 17:43:58
yxcfx5bYJ2mE_sFqgEIMLA,0qu0fNTOsSmuREYVIMPuIQ,5.0,2014-10-03 19:06:17
EomKyCkhpDB7y6YD5phsgw,kZtl_NJjUnlIQgzFrBhXyQ,3.0,2011-05-15 16:11:03
wLh4YepDaBzQ1JMrj5fDzQ,SZU9c8V2GuREDN5KgyHFJw,4.0,2015-10-12 09:18:26
oI6lSlH38p9rCihjGuHJBQ,SZU9c8V2GuREDN5KgyHFJw,1.0,2019-05-05 00:20:56
OUaBhMBudhAnjX30-S9uKA,13UbOVDFdxloxaient5XWA,5.0,2013-05-25 04:28:53
kDIvDz2CCqmW0Sqcf2kI1w,fnGZspqyamRremXor0sAyg,4.0,2018-12-20 00:16:27
T8_j_spAOO98WcKnwYjNsw,eL4lyE7LNoXEMvpcJ8WNVw,5.0,2015-02-02 03:32:29
zM_qfizPk_lY-vVfhzZeOA,34Eqv8jXgxg_EEwcsNgeeg,5.0,2016-12-18 19:17:34
5frd3E__AGXGxdZlfeY-iQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2017-11-06 05:30:34
kxhgBtDC0WNFOzHWGC443g,2bl6G1zgXUHbMGwEocqMSg,5.0,2015-09-05 15:20:04
3GBLrVnwIToI-xF6rN552w,SZU9c8V2GuREDN5KgyHFJw,4.0,2015-03-03 00:37:38
hmyQCeq8UPGkwzkOBY53nQ,FDTwPQ4CNWEOY0rfh4eTzQ,5.0,2019-04-07 18:07:02
Jhj6M6gezo8KI26XDyI4VA,7IdIGemGZodDAA_9mJCigA,5.0,2019-02-02 21:38:53
opOXJ4fe3sIUhQAFL4lmbA,q6661I3CGW0UB740E5Zjfw,3.0,2010-12-31 19:53:48
Y0MzRiIzdvj-wlMEUt4C_Q,SZU9c8V2GuREDN5KgyHFJw,3.0,2019-04-15 04:58:18
9eJgl1U-UwQKBTYqppDVzQ,MbzgGsMQpGyVrUJXi_Jw0Q,4.0,2017-07-29 19:06:27
JxLbQhtj7zB8WT0Hcefykg,lTVHJAvtFQbQb6cPstEXyA,1.0,2016-10-09 18:55:23
zqzjP6MghMNgYDdagSoO_w,-kY_HDP7IMvGl-kBIZVU4A,2.0,2016-05-30 09:04:51
tYARrma3PXPd3t7py3KQDw,q6661I3CGW0UB740E5Zjfw,1.0,2011-07-26 20:47:36
Hvy6OcmLCL9c5dBMaBMLPg,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2018-07-23 18:14:31
IpvS0pJxjC6mNiK1MBSb4w,eL4lyE7LNoXEMvpcJ8WNVw,5.0,2013-02-10 00:20:11
A-ggLwJe_dTx-hZK708PcA,wFES5bGDiPANW13hNHnXOQ,3.0,2010-06-28 06:20:07
EloVkqKm6sgRh8PvC1aCxA,lq7dE9c10OvRfd_edJoyMg,5.0,2018-10-25 02:03:42
m9v_S9ZKk5wgqSrT3OFrhA,Ey0t4U6yqtxCeMaGPf7GcA,5.0,2014-01-12 07:52:50
B5BaIO8Hzc8UcXJLAXjwbw,SZU9c8V2GuREDN5KgyHFJw,5.0,2017-06-14 22:03:30
8oBu66rizt0LDNuT28atyg,-Fka99c-tJ-epWYNIobqyQ,4.0,2016-09-05 20:47:21
DG6HxjEbt4_jOeePS_LbZQ,-3AooxIkg38UyUdlz5oXdw,5.0,2020-03-06 04:20:48
lj5T1dGsQbu6_WOGE97OpQ,FDTwPQ4CNWEOY0rfh4eTzQ,5.0,2018-11-05 01:53:59
pw-4HPKzovvn6J3870I6zA,uO39--k_hrCFgZh-Bl8m8A,4.0,2015-12-17 22:12:01
xaa1Rno611oCHsdLJcNAhA,0qu0fNTOsSmuREYVIMPuIQ,5.0,2017-07-09 01:55:08
RuiedzVUphhQ76o2Ml2sBQ,MAIfD4kJDCydgoD1l2b_vw,5.0,2015-02-14 23:56:53
hAYCrywPuirhgYjlM8Cbwg,kZtl_NJjUnlIQgzFrBhXyQ,4.0,2015-12-01 23:17:26
63baG2-qi76_hnpxPpTsow,HQ-C47_Xi5it1KzwEc0u0A,1.0,2015-12-19 09:07:22
rvu3fkkKmZlyjxi_7ads9g,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2018-06-25 18:04:12
PXA6FQq_khhcXyTQHaJJzw,CWdCNIJU4Kh480NV9dgQjw,4.0,2018-11-25 05:27:15
FGBMCWWj-PJw2xbbKH_nfg,GgcvRnt5_z3NEC0D6vNncQ,4.0,2010-04-03 20:35:03
g9ZyZQFFCF9YucYNweNbXw,34Eqv8jXgxg_EEwcsNgeeg,4.0,2018-06-03 17:23:50
FHtmOkj2vscemn8PaPjtQA,IDtLPgUrqorrpqSLdfMhZQ,5.0,2018-10-11 01:41:47
kwHk9wUZYOzpb5g16ikcVw,13UbOVDFdxloxaient5XWA,5.0,2017-12-16 01:03:14
4A4ozQqcZ077PH97GXi18w,SZU9c8V2GuREDN5KgyHFJw,5.0,2014-10-10 01:52:47
my4q3Sy6Ei45V58N2l8VGw,-Fka99c-tJ-epWYNIobqyQ,4.0,2012-01-22 00:42:59
am5c0sdhuFOIxERMGsuv_g,rxH22mT81ht_n3cGTbWi4A,5.0,2015-07-02 05:55:38
WAFFJA6QOegAuchpLRIW2w,ycbmvmBYk4w_ZmdrPL0tBQ,5.0,2018-12-31 04:26:55
ZNuZkUevQ5_ILyNhDYg0og,I0jFTYVDs-WHwKR2XHQlRA,5.0,2010-11-12 00:43:40
lEmBsDCM51yf2HyasuPPKw,I0jFTYVDs-WHwKR2XHQlRA,3.0,2010-04-04 22:52:16
3wrP0tYDhaXjrIrQjeTf_Q,eL4lyE7LNoXEMvpcJ8WNVw,4.0,2017-09-28 00:21:22
E8MNYGKUY8Wq-EGZF_LO2w,zu4p6IZLSVn2Noto-vcwzw,4.0,2013-03-29 23:29:18
mRzNyE-9kF7GmO74lyXQFg,-ujBP1Dw0j1-Ffaz97-LXQ,3.0,2016-09-12 23:10:00
ReicFOF-YA8cs6A1DMdIew,syuKX2pH3JJhOOppzNI6SA,5.0,2015-07-24 04:03:31
_Qby6-OwDVk1O4wqIDWEnQ,SZU9c8V2GuREDN5KgyHFJw,3.0,2019-04-19 22:30:24
dpMsaD5YNHX_lUQbQdqEuQ,bjhCtlYHrkgA5Ku8l-rB3g,1.0,2015-12-17 18:25:54
l4GRWdraiydAy4EuH4RVaQ,29YqJwOGEuAWqlHZxMc1OA,4.0,2012-03-23 13:56:17
F0K2MyJ9Dciy12j4oUiheg,vsrryxBR2Jykl71qa1H6SQ,5.0,2016-01-26 03:52:46
_YNdknJ-qcLH2sNUJyfeyQ,29YqJwOGEuAWqlHZxMc1OA,4.0,2010-04-06 23:29:23
zE6FQFKQM7FfSnRahOTjNw,gebiRewfieSdtt17PTW6Zg,4.0,2015-11-17 22:01:37
fyhDpgx-Zvi3sNkW7EJj9g,0qu0fNTOsSmuREYVIMPuIQ,5.0,2011-09-18 20:07:36
6RluqgKKn8Q0DGxLJvC3PQ,7IdIGemGZodDAA_9mJCigA,5.0,2017-07-17 19:18:28
OsI0rihL6fZEgpFXI7jA_w,jW4a3W9-UkFxpglHvo_Kqg,4.0,2008-11-18 07:22:23
sdBSiSMXgVZalqZF9eeqQg,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2019-01-24 02:55:27
YxvKcSBI9GHZpDExPGfT3w,SZU9c8V2GuREDN5KgyHFJw,3.0,2010-09-26 05:10:25
p5FUYdT18rmZKiU7VcCIPw,SaUbh0sMSev8gKNJYtC76g,4.0,2011-01-06 02:40:31
KI2yE47ZcIFDlmkZngyKNg,zbrIMldF_O1ZQ0vpUaaa8A,1.0,2018-11-07 22:39:00
o6x75zufqiwmjEYmYfLzig,SZU9c8V2GuREDN5KgyHFJw,4.0,2017-08-30 04:01:03
YiAfH2ZcgCy8GaXkIkBLgw,2bl6G1zgXUHbMGwEocqMSg,5.0,2016-10-06 21:53:30
2-QLvqCQvToVA2tUZ2LvcA,FDTwPQ4CNWEOY0rfh4eTzQ,5.0,2019-01-26 22:40:18
ytnoZBpLTz2cx9yN0-mrag,SZU9c8V2GuREDN5KgyHFJw,5.0,2017-06-26 01:17:04
BXHygfMqsGK2ZtUyeu_Tww,sxuv5uZU15UHGT_HB1xYxQ,5.0,2018-03-02 02:13:03
03RJcIDcNwH4WQmqjIvwIw,SZU9c8V2GuREDN5KgyHFJw,2.0,2014-01-07 20:05:21
8w1cAVeSu5ME53dcoZAr2A,SZU9c8V2GuREDN5KgyHFJw,4.0,2015-08-13 19:28:19
7vu_oLsALBMJTicq5coDSg,SZU9c8V2GuREDN5KgyHFJw,5.0,2015-06-16 20:39:15
slmFZFDBmES7zRVSakyDmQ,MAIfD4kJDCydgoD1l2b_vw,5.0,2017-01-02 03:08:25
h1I9v4SJPLIruZRnTLtGKQ,vsrryxBR2Jykl71qa1H6SQ,4.0,2016-08-20 21:36:31
qFrbynj7N5hJJ5opGyVLqQ,q6661I3CGW0UB740E5Zjfw,1.0,2014-06-22 07:12:52
IasjXjI8F12EX3t-v6dEsw,uO39--k_hrCFgZh-Bl8m8A,5.0,2016-07-31 02:00:54
6a-emrgqlLjydTBX8FftOQ,eL4lyE7LNoXEMvpcJ8WNVw,4.0,2012-09-30 23:14:38
LZAOGllabN5D0WiLdZdIvw,HFhjwiTaIzXrKCPiN5EXmw,5.0,2016-02-10 02:25:46
5ofUp34NEcoJ1O2FCCyo4A,13UbOVDFdxloxaient5XWA,5.0,2015-04-13 17:18:12
SgVs9uKIZk0_jKfcnqcT1g,SZU9c8V2GuREDN5KgyHFJw,1.0,2009-04-08 02:02:38
Dj5KpmHURKcoMwZIf837aA,I0jFTYVDs-WHwKR2XHQlRA,5.0,2010-04-25 02:58:32
pbPBQqc1ffVwU5G7MIkj3A,gebiRewfieSdtt17PTW6Zg,1.0,2018-07-02 00:25:31
3ga-X5Q4RKKgBe-Qc8ep7Q,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2017-07-25 16:34:34
xtn0MO3-DcRbaPj31nDD_A,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2019-01-11 02:25:28
GlRCa245sIgcdCKId1bFPg,SZU9c8V2GuREDN5KgyHFJw,4.0,2009-07-31 05:43:20
IdvYljOSXRCBaIPNuElalg,bjhCtlYHrkgA5Ku8l-rB3g,3.0,2013-07-31 20:55:08
M5A5fOSVT2AJWHSmfw50IQ,uO39--k_hrCFgZh-Bl8m8A,4.0,2017-04-06 04:50:50
DOPGPzRHVs3h9jh6QmcwUg,34Eqv8jXgxg_EEwcsNgeeg,5.0,2014-11-22 16:53:09
jx-Ju34y3HzTQKgVxLv9pQ,SZU9c8V2GuREDN5KgyHFJw,4.0,2010-10-26 03:32:01
rPWuzd_heggvGf8JgUL2ag,eL4lyE7LNoXEMvpcJ8WNVw,3.0,2012-07-11 14:01:06
WaXqyy-Hzo7BzlID0T36MQ,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2016-04-10 23:55:24
rVh32g5TE4bDhi6B1YiJoQ,MAIfD4kJDCydgoD1l2b_vw,5.0,2017-03-18 21:18:26
U90m9wFTpTYK6f3VtIPo4g,eL4lyE7LNoXEMvpcJ8WNVw,5.0,2015-11-17 23:38:53
YA13_p67Ma1ZpcmsgvYypw,MAIfD4kJDCydgoD1l2b_vw,4.0,2013-09-23 18:34:16
Xu5ucXXgMUFQVkcpxaY8pQ,-ujBP1Dw0j1-Ffaz97-LXQ,5.0,2019-01-13 20:58:24
14v-ZodV_ihqg_lXP4hPbw,wuzoQhym6ll3fjAiVgIJbw,5.0,2018-07-17 14:25:34
PjvYoCyIjcNtwEPCk4Z9Rg,MbzgGsMQpGyVrUJXi_Jw0Q,3.0,2019-06-30 18:21:24
8VXplSyJxWDmwa22qNfgmw,wFES5bGDiPANW13hNHnXOQ,3.0,2016-08-31 16:27:48
XjxxrxzNJmeoITpBNW3LHQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2018-01-26 23:28:30
rI_a7eZ75D-SfJ6QlktgiQ,uO39--k_hrCFgZh-Bl8m8A,5.0,2016-01-29 17:23:45
kZnSGYEx0mLVGroGtZiXIA,jW4a3W9-UkFxpglHvo_Kqg,5.0,2014-03-23 00:38:38
NmAd3ufpwfCjH4mF_9jFjQ,wFES5bGDiPANW13hNHnXOQ,5.0,2017-09-18 00:11:35
dvgr2IlOPD7vKfr4P0rRHg,0qu0fNTOsSmuREYVIMPuIQ,4.0,2017-11-18 16:56:23
_yB6wENtqd_fMHSRBfAbAQ,ycbmvmBYk4w_ZmdrPL0tBQ,5.0,2018-12-31 03:17:34
T07-xO2U2cRO13P7Z6m1QA,wFES5bGDiPANW13hNHnXOQ,3.0,2013-02-17 04:47:51
e2Jg-0yn6S2K02EnFGz-Iw,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2018-11-03 00:07:28
MPnPhuJZnjfIjevco0UyRg,HQ-C47_Xi5it1KzwEc0u0A,1.0,2017-04-15 09:27:35
TylOr9YYTV3znqIvH7kdmQ,MbzgGsMQpGyVrUJXi_Jw0Q,3.0,2018-11-10 00:04:23
WEKc2TqlnMX6lgaB5aPySA,SZU9c8V2GuREDN5KgyHFJw,4.0,2015-09-18 17:59:23
ZsAIyEPBV5wyqYXa1qYPnQ,SZU9c8V2GuREDN5KgyHFJw,1.0,2010-05-03 23:01:25
k0OJwqeGNzHtbP9FjO1vIA,eL4lyE7LNoXEMvpcJ8WNVw,5.0,2018-02-20 17:13:19
xxaXJTb1hUZ_-tvI8qIbJA,34Eqv8jXgxg_EEwcsNgeeg,5.0,2018-07-12 19:40:43
6V1pn71r7_MY1rjAyS5T_A,SZU9c8V2GuREDN5KgyHFJw,4.0,2011-02-28 04:35:38
7-XPRoj4wSMO1_M_iBlc3w,29YqJwOGEuAWqlHZxMc1OA,3.0,2018-07-04 23:35:38
udx1WxrfyXCR3Cg4tdhcmA,zbrIMldF_O1ZQ0vpUaaa8A,5.0,2018-09-09 20:28:41
NRCnD1GF91Fy9FYTEuzfoQ,IUgQmteI-mbt_qjL2ZENKA,1.0,2009-07-26 04:00:26
Y_4eMaaiSjAORatD7Al5Sw,34Eqv8jXgxg_EEwcsNgeeg,5.0,2012-03-28 20:28:25
pb1nY1D4SftVWCBM1cADCA,uO39--k_hrCFgZh-Bl8m8A,3.0,2014-03-30 06:57:42
6VqEiAXLCBjyNcs5UIvR3A,0qu0fNTOsSmuREYVIMPuIQ,4.0,2018-07-24 19:03:30
BOMqlA7iWiZpAQZCh6bntg,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2015-07-02 20:02:57
ogftoy6zKsjtVrpuYOVQSg,bjhCtlYHrkgA5Ku8l-rB3g,3.0,2013-08-25 01:17:28
hgVRmPIwTsOE6aFjiK6eYQ,syuKX2pH3JJhOOppzNI6SA,5.0,2015-12-29 01:25:58
Uue_POft1E9IwlkD1PvVzA,SZU9c8V2GuREDN5KgyHFJw,5.0,2015-07-25 15:05:02
LD6kMBX7LUEVLYYW9z5vOw,vsrryxBR2Jykl71qa1H6SQ,3.0,2015-11-06 20:23:21
NbUF8UpbaH5OjMIuc_4CgA,UFpCraqzFBAhtZqmxmiWsA,5.0,2017-06-16 16:02:39
kqikoJr5XpQqOLeu1_z0Ig,fLk_N8vU25DNZmbU-70gkw,2.0,2014-08-09 22:15:49
td3SP-mymvBGT0LYXf4sLg,vsrryxBR2Jykl71qa1H6SQ,1.0,2015-11-16 05:40:53
Yl1RtrGQqfxIYON3RREolQ,fLk_N8vU25DNZmbU-70gkw,4.0,2016-06-20 20:08:01
IXWC2VsgEgan7ISxUdWGWA,I0jFTYVDs-WHwKR2XHQlRA,5.0,2018-04-15 03:38:41
A55CCU4ghXKfNKIPdgQAsA,eL4lyE7LNoXEMvpcJ8WNVw,5.0,2019-08-20 21:42:01
TMUYQCW70ud51XRSMVpXMQ,SZU9c8V2GuREDN5KgyHFJw,5.0,2019-12-15 22:01:48
71HQ-OfVDib-kO9ecJBNWQ,pUVRCYL8rT4I5Ry5FYkRsA,5.0,2018-02-23 15:30:37
CR9i7EhBn11nf7mAP2Y4_g,I0jFTYVDs-WHwKR2XHQlRA,4.0,2015-10-07 05:24:44
xUpbk-R2IflkWxCa8dERZg,nTZuJSfwCoNOyA1yS3rbOQ,5.0,2019-03-02 19:23:08
MFQF8H1NoQMmXKX28KAeEw,-kY_HDP7IMvGl-kBIZVU4A,5.0,2016-02-20 18:34:26
W83aZrDrYKwycCHB_eOYYg,gebiRewfieSdtt17PTW6Zg,1.0,2012-12-26 18:32:34
pba40s3UClIEdSH5frrzKw,MAIfD4kJDCydgoD1l2b_vw,5.0,2012-10-03 19:07:36
SGOhpW4XGMidNIv-9HSqQQ,7IdIGemGZodDAA_9mJCigA,4.0,2016-01-12 16:06:20
slNeR4TeNqIJErVFujQINQ,MAIfD4kJDCydgoD1l2b_vw,2.0,2015-06-28 18:06:31
5VESqAgYsL9vzLEIA_xgnw,SZU9c8V2GuREDN5KgyHFJw,5.0,2019-07-12 23:28:16
XDzQXMcZdEsHmNQGnyiBOA,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2019-01-17 05:36:44
4pCy06a562lpVnOMVov0hA,gebiRewfieSdtt17PTW6Zg,1.0,2013-04-06 10:13:15
jaYIB7h8JDhfO9dKdi7DkQ,I0jFTYVDs-WHwKR2XHQlRA,3.0,2009-09-22 19:35:23
l34PuluhdmHzyLJoAk8fGQ,SZU9c8V2GuREDN5KgyHFJw,4.0,2018-10-21 13:59:22
_Kgi9nXJZGsgzALbXlmioQ,uO39--k_hrCFgZh-Bl8m8A,5.0,2019-11-08 01:24:52
PFk_z4uhEEwGmWimnMVYzQ,syuKX2pH3JJhOOppzNI6SA,5.0,2015-09-21 19:12:34
UxK81VZquabSEt39dkGC_w,7IdIGemGZodDAA_9mJCigA,5.0,2017-10-17 16:56:31
NkuCNb-aV_WhjuhiagujfA,pUVRCYL8rT4I5Ry5FYkRsA,5.0,2018-12-23 18:40:18
pp2_gGTVxSEssEJK_YBQVg,7IdIGemGZodDAA_9mJCigA,1.0,2018-09-06 18:14:43
jKfYbR0nyA4eH5BIKLm9JA,MbzgGsMQpGyVrUJXi_Jw0Q,5.0,2015-11-03 21:27:06
ZDCWEctaQHfJQT1sH_rMmA,FDTwPQ4CNWEOY0rfh4eTzQ,5.0,2018-10-06 22:58:18
Fbz1JviybISEKx-xZb5dUA,zu4p6IZLSVn2Noto-vcwzw,4.0,2009-05-15 01:32:11
f2Vg-gm5DCctwqlp68R9wg,13UbOVDFdxloxaient5XWA,5.0,2019-01-20 19:17:14
bWBGRKe7raJnniJxxfrLxA,SZU9c8V2GuREDN5KgyHFJw,5.0,2018-01-05 23:34:39
jft0DkEr416xQbzYoNKF-A,34Eqv8jXgxg_EEwcsNgeeg,3.0,2019-02-24 22:48:30
UXZ7MuZ08LCmbvGipcD8cA,0qu0fNTOsSmuREYVIMPuIQ,4.0,2019-01-04 17:12:43
Fp5ORVnXCYAvIhmydRYekw,eL4lyE7LNoXEMvpcJ8WNVw,4.0,2017-11-17 01:38:38
c4iie1PzgE9ggmS1VpigAA,0qu0fNTOsSmuREYVIMPuIQ,5.0,2013-12-03 01:02:34
gMIYD7jft13QjJJggSU6iw,eL4lyE7LNoXEMvpcJ8WNVw,3.0,2015-05-25 01:07:21
k_Qj2pX4XU3BvldcnS2AXw,34Eqv8jXgxg_EEwcsNgeeg,4.0,2015-04-30 15:26:31
0xOCffHgZXEjMZ-3dj7yEg,zbrIMldF_O1ZQ0vpUaaa8A,2.0,2018-04-02 18:36:17
7eJvCuzSoQAjUv4gAvRfwg,34Eqv8jXgxg_EEwcsNgeeg,5.0,2016-02-19 05:39:42
yxOxScBL0lyV2NG7Pu9JvA,zu4p6IZLSVn2Noto-vcwzw,5.0,2012-08-28 22:24:36
dfoJlfxJuesSWEJ_mGiIbg,PPcz-0UtIJ8O7xDT551y2g,3.0,2014-09-06 16:20:48
hrF_MAT46ULjJ6bYCeh1Fw,FDTwPQ4CNWEOY0rfh4eTzQ,5.0,2019-06-23 15:13:13
8oV4TWnG3ZmktwaMiYQzVQ,HMkjv277ZaW_2tZelEn6LQ,5.0,2012-10-06 19:49:33
J5l44KwdSxiyt4djbLiTAA,SZU9c8V2GuREDN5KgyHFJw,5.0,2019-04-22 19:09:59
_mn9Zf_S5rIKjEAIgvcG8w,syuKX2pH3JJhOOppzNI6SA,5.0,2018-12-11 00:45:11
