business_id,name,stars,review_count,city,state
d1sY9JkgkGt3_P2fWZ2eFw,Apero,4.5,15,Santa Barbara,CA
OJ9DJLWvQV0h-ZU07QEKag,Gelato n More,4.0,126,Santa Barbara,CA
W7zCBDLFv13fDzRXJefrrA,Mayo's Carniceria & Tacos,3.5,34,Santa Barbara,CA
zVwnTKz7JIOoN-MbbQMzYA,Eat This Shoot That!,5.0,80,Santa Barbara,CA
hfN0fllM3m2jykAgToRTlQ,Mezza Thyme,5.0,46,Santa Barbara,CA
NmJX_LZ7ShIZqspI31RVZA,Starbucks,3.5,85,Santa Barbara,CA
Z4wmhciKWboy1FJKeqcw5w,Draughtsmen Aleworks Taproom at Mosaic Locale,4.5,15,Santa Barbara,CA
Btm9ODncqCqYsnpawaHioA,Tyger Tyger,4.0,167,Santa Barbara,CA
AmAc0eD6lyVyb7QdOAO1Mg,Soho Restaurant & Music Club,3.5,138,Santa Barbara,CA
yEmEDomLUofVtbZoUeFV5g,The Daily Grind Coffee & Tea Station,4.0,312,Santa Barbara,CA
T9_SMIZTlGQRr6a71WqKpw,The House of Clues,4.0,13,Santa Barbara,CA
8JzURExziDYuCrd7Ve9nDQ,Los Tarascos Bakery and Deli,4.5,44,Santa Barbara,CA
GtrY5U_M1ac3bYCk0DUeIg,Three Pickles Subs and Sandwiches,4.5,244,Santa Barbara,CA
sdzD-6O7eKIYgF9WzOuasg,Max's Restaurant & Cucina,4.0,146,Santa Barbara,CA
tf6S06LD09IFDHUpOPqPaw,East Beach Tacos,4.5,856,Santa Barbara,CA
D_WS8rM-DVygaCKbIErZ6Q,Palapa,4.0,232,Santa Barbara,CA
DdD7j67fu8kM6DkvY4JCIA,Panaderia Veronica,4.5,26,Santa Barbara,CA
JjmmSW_QQh2Db4fuIEMATA,Persona Pizzeria,4.0,624,Santa Barbara,CA
DLTwr11KNMA1hEN7OrkY2A,Mac's Fish and Chip Shop,3.5,459,Santa Barbara,CA
n67s7eDowWHlfhVtCElxGQ,Belcampo Meat Co Restaurant,4.0,33,Santa Barbara,CA
wfjqxgLSsLtyzswzQBziSw,Panino,4.0,165,Santa Barbara,CA
OCW1gs6Rjn90_x5EV0PuaA,Fox Wine,4.5,69,Santa Barbara,CA
ZtTfb4M-7A1QdHJlvv-yqg,Zuzu Candies,5.0,5,Santa Barbara,CA
ijU7hEUbD1Nq7KKbi4nyeQ,I Bike Santa Barbara Wine Country Tours,5.0,79,Santa Barbara,CA
qvXw3V4_9Pu4E7Qoi7-cKA,Fala Bar,4.5,70,Santa Barbara,CA
-NXRuUsazxXZZ_OHwmtYtw,Uptown Bar & Lounge,4.0,138,Santa Barbara,CA
sk0IM8koYo1o9-k_rpkmxQ,Taqueria Santa Barbara,4.5,95,Santa Barbara,CA
cQDwJjslebJv5Co7gCm2Yw,Cafe Ana,4.0,91,Santa Barbara,CA
EEwmN2uP1PmOyxpTstSIxA,Fernando's Churros,4.5,40,Santa Barbara,CA
B1mZ8PEh4JYCTElXFVg8kQ,Poe and Co,4.5,9,Santa Barbara,CA
k27OsQ3Bwpkr_cZkS2BO2A,Yen Ching Restaurant,2.5,44,Santa Barbara,CA
gAtJa5l8DC_IEBIp7ioTMw,The New Black BBQ,3.5,12,Santa Barbara,CA
uJc9lKaxLNBZch866x4_pA,Marketplace Cafe,4.0,47,Santa Barbara,CA
OMiBaGTi71gwMf3IbtEq9w,Girls Rock SB,4.0,5,Santa Barbara,CA
NVQbihwTELq6r1tckGp7vQ,Avelina Wine Co,5.0,8,Santa Barbara,CA
s27GlS3WCN7b4dxTpainrg,Twin Cups,4.0,7,Santa Barbara,CA
FEBwxZMEpxRwVXx9Fm0XZw,Chad's,4.0,1268,Santa Barbara,CA
jI9wCmBu77tExISLsVurOQ,Pressed Juicery,4.0,16,Santa Barbara,CA
2bxZhBk8JZkJ1GqfTB0cUQ,California Pasta,3.5,287,Santa Barbara,CA
3yI-WR2x322OvcGVUOSUjg,Chevron,2.5,43,Santa Barbara,CA
LMm555z8BReDxgkpF_TEug,Park Place Deli,4.0,9,Santa Barbara,CA
s193M1ymKdtefjhOz90Sjg,Pinkberry,3.5,93,Santa Barbara,CA
lNECraPTMtUPDJPjmF0tVA,Crocodile Restaurant & Bar,4.0,119,Santa Barbara,CA
OPQkUsUdLN_PPAW6IyEJLQ,Chino's Rock & Tacos,3.5,16,Santa Barbara,CA
NynM3SwsOMFJryABCKuOlg,All India Cafe,3.0,88,Santa Barbara,CA
m4xrhESFLaA7PiddXeg2aw,Pierre Lafond Wine Bistro,3.5,188,Santa Barbara,CA
425FOxIzHPcOB0niWc6-1w,Spudnuts Donuts,3.5,100,Santa Barbara,CA
sj2o49ZCq2iJlZxDNrHDaA,Institution Ale Company,4.5,150,Santa Barbara,CA
geKBfuHkJFpQttIFfPHrmg,Eos Transportation,4.5,80,Santa Barbara,CA
_Uyinj5wLMJ7x2cCfHO1Yg,Bristol Farms - Santa Barbara,3.5,62,Santa Barbara,CA
3Wy21heeDm8h2tSZfcj6OA,Lure Fish House,4.5,1453,Santa Barbara,CA
k8Lm3Vn2202baslhmOK4FQ,76 Self Serve Gasoline,2.5,11,Santa Barbara,CA
opcGJ-lCNTLhRRuGxVkCnw,Brasserie Solera,4.0,20,Santa Barbara,CA
NuMR1xJu6Ewxaicc4yLOFw,Chick-fil-A,4.0,232,Santa Barbara,CA
vj6AetpADpHOYtMRZsXX3g,Los Agaves,4.0,807,Santa Barbara,CA
q8pu9u7rdo1YK3RmgphPjA,Chocolats du Calibressan,4.5,117,Santa Barbara,CA
XYxSB4DQ48O7J6AsnS-Ddg,State Street Wine Bistro,4.5,21,Santa Barbara,CA
xVtO6a4dqKQQzMXkSPL80A,Presidio Market,4.0,73,Santa Barbara,CA
WVNkMz4sEl35swjVtKHOFw,Alessia Patisserie & Cafe ,4.5,112,Santa Barbara,CA
FTFaEinJgzqY0ZHQMUSpQQ,The Brewhouse,3.5,696,Santa Barbara,CA
thlyktt2c7v1DyOpSVSibw,Scarlett Begonia,4.0,897,Santa Barbara,CA
Ow29cE1wS-_LrfN7jEuDPA,Ahi Sushi,3.5,137,Santa Barbara,CA
sBxbAv4TEjGZiLmPlnxrbQ,Potek Winery,4.5,33,Santa Barbara,CA
c7GJVA-6lQxcH6QkrRiW0w,Hot Spots Espresso Company,3.0,35,Santa Barbara,CA
_6p_j0UL7ST3b2nvHw82eA,REBAR COFFEE + KTCHN,4.0,160,Santa Barbara,CA
FjJxG78092vB1sa6hYzebw,First Paige Fitness,5.0,5,Santa Barbara,CA
CziOtnFSklimJnBgksDDwA,Pascucci,3.5,1069,Santa Barbara,CA
Slihcg1bmYvw-V_FUFghLg,Harbor Meat & Seafood,5.0,14,Santa Barbara,CA
kwqXOtLCbNjgvwuMj4H1AQ,Montecito Gourmet by Village Cheese & Wine,4.5,70,Santa Barbara,CA
FH1sTH13rupNdANai7JFxA,The Bourbon Room,4.0,109,Santa Barbara,CA
-ipZBVF9nWm1vzrvQ3444A,Habit Burger Grill,4.0,131,Santa Barbara,CA
QNilrbTi8912ye2ztnBMpA,DeeTours of Santa Barbara,5.0,188,Santa Barbara,CA
5LeEWF3UxdPAQhtss_PbJg,Mercado El Rey,4.5,15,Santa Barbara,CA
9uJuBPIQyrC0v9pVv3JKRQ,Panera Bread,2.5,176,Santa Barbara,CA
4dF9bWpFOKGiFmL3tFmvbQ,Happy Canyon Vineyard,4.0,69,Santa Barbara,CA
7wcHZ80HLJVwUijAH_efJQ,Breakwater Restaurant,3.5,212,Santa Barbara,CA
iktsndB_zjwblxdfigyrOw,Aspyn's Table,5.0,7,Santa Barbara,CA
mxZMSFUamk7SIf5ndCLAxA,Pali Wine,4.0,142,Santa Barbara,CA
VguQ-YnKapMYMrfaKljWBg,The Valley Project,4.0,75,Santa Barbara,CA
Fg68C3AwFu74dXMhgX3qIw,Carl's Jr,3.5,18,Santa Barbara,CA
OrU9wTeHJSLMwyGqYg4FAA,Arch Rock,4.0,626,Santa Barbara,CA
r926yelr_EJAKQCjdD6AWA,State & Fig,4.0,519,Santa Barbara,CA
3n7VGTZQKyWycuhU_j0lqA,Alchemy Wellness Spa,4.0,58,Santa Barbara,CA
mEzH6V1ruMHJrgKuLGoi1g,Cold Stone Creamery,2.5,52,Santa Barbara,CA
aFhPwy7OhyKah4cJY2QdEQ,Stonehouse Restaurant,4.5,339,Santa Barbara,CA
FyK0sYez1ImnovyzJ_iGZw,East,2.5,49,Santa Barbara,CA
PilMA5jBSjfh2rlCLG50Cw,Blue Corn Tacos Catering,5.0,11,Santa Barbara,CA
AMi1h-goNueHf_Lvx4Cu4g,Whole Foods Market,3.0,224,Santa Barbara,CA
ryGwDtxLX9crWxXQMfFAvQ,Smart & Final,2.5,17,Santa Barbara,CA
_P-0kP5DboEd5p0OqDorFA,Wine + Beer,4.5,39,Santa Barbara,CA
iBTc6XKgW5HESEZIii-G4g,Carr Winery,4.5,164,Santa Barbara,CA
Y6WDt1LiVZNNDCN8dR_bZg,Lane Farms Produce Stand & Patch,4.0,41,Santa Barbara,CA
7UbXvL4SnVEDtx8oJbbuhw,Speedway,2.0,9,Santa Barbara,CA
ogxIVpA7yEHIPrx8FPBZbw,Linda West Cellos,5.0,5,Santa Barbara,CA
grBPIq_eJCT_SGuhvMrUZQ,Blaze Pizza,3.5,146,Santa Barbara,CA
2X7L-Q8enfS9ecSaIVaBaw,"Valhalla Martial Arts, Kickboxing And Fitness",4.5,17,Santa Barbara,CA
8Vo6LN9gqULhXzoxj5k6kQ,The Black Sheep,4.5,983,Santa Barbara,CA
elX9a3nvGMSweRaMWgSb0Q,Starbucks,3.5,92,Santa Barbara,CA
xv_nZ8E7DFiKDjFi9syKsQ,El Pollo Loco,2.5,56,Santa Barbara,CA
INaAIFXWueRVjgmuNtJTEw,Dutch Garden Restaurant,4.5,151,Santa Barbara,CA
tarvIQNXuZecIEFay9TpVw,Romanti-Ezer,4.5,5,Santa Barbara,CA
-FM4CxOg4XXmX_Ebky_SiQ,Finch & Fork,4.0,1405,Santa Barbara,CA
8MoqZqlNN9AXzG91_Hpc_Q,Dargan's Irish Pub & Restaurant,4.0,289,Santa Barbara,CA
vi5xjfEhV6rnXrC_GbdhnA,El Rincon Bohemio,3.5,87,Santa Barbara,CA
xUd0QOyVzx9SQhWulcOPAw,Book Ends Cafe,5.0,61,Santa Barbara,CA
pyFEy1qXkmYJDHxVvpK7cA,New Si Chuan Garden,4.0,75,Santa Barbara,CA
DlCDhT-ovjV7hQywe0YirQ,The Cookery Catering,5.0,5,Santa Barbara,CA
NORF647ibBQ4U-VNMgzSLg,Oakberry Açaí Bowls and Smoothies,4.5,77,Santa Barbara,CA
KTlABGqop4Q7FzD7lSkHJQ,Santa Cruz Markets,4.0,28,Santa Barbara,CA
auh2m1mJ2ORJxpmPUJ9SYg,Ultimate Bagels,4.0,53,Santa Barbara,CA
G2Mdyjts3zs8VKPi0jhLNQ,Cool Couriers Santa Barbara Delivery Service,5.0,5,Santa Barbara,CA
WVuSLF5tLVqMGMmj5pn7mw,La Michoacana Premier,4.0,30,Santa Barbara,CA
uBvHmZ7BMT8JW5kxgimPWg,Santa Barbara Winery,4.0,410,Santa Barbara,CA
XscTpOBks1vDNUIwVsZAlA,Bottle Shop,4.0,31,Santa Barbara,CA
P_QAD4_iMgqTaWd5On_n3g,TAP Thai Cuisine,3.5,332,Santa Barbara,CA
ouQpkEJnFZzJy86ECkcTzQ,DV8 Cellars,4.5,78,Santa Barbara,CA
Iw3lHwjwIjvfsgVOwpF_UQ,Trader Joe's,4.0,47,Santa Barbara,CA
ZJzlns_dFkapVajmdFHGuw,Embermill,4.5,211,Santa Barbara,CA
cbQgU7MxJvyVDROjg-w7yg,Talevi's Wine & Spirits,3.5,12,Santa Barbara,CA
TVX2a4bVuCE2VUIkiLdZrQ,Flavor of India,4.0,501,Santa Barbara,CA
Sp4HOjXy-LYV_4yy10L3jg,Modern Times Academy of Recreational Sciences,4.5,74,Santa Barbara,CA
C6AiAF35zwpAoK5jjm-nhA,Montecito Coffee Shop,3.5,37,Santa Barbara,CA
q3z5nfCo6HmXBPgJ4OXrtg,Paradise Store & Grill,4.0,27,Santa Barbara,CA
Srt_8c1wZDcFSCsOTbJkiw,Brews at the Beach,4.0,12,Santa Barbara,CA
pGtaxpSxxpmqPs6FAR1W_A,A Piece of Cake,2.0,12,Santa Barbara,CA
TzNk1TcWLZn0JCpO83hBAA,Stella Mare's,4.5,477,Santa Barbara,CA
1kVnChI4aqsPw9i2PVqkkw,Fresco Cafe,4.0,278,Santa Barbara,CA
WQ0cLxAeRpkp6bZP89nDVg,Fat Burger Restaurants of,4.0,7,Santa Barbara,CA
c3UA1gYc6VY7dEyS0135pQ,Tondi Gelato,5.0,103,Santa Barbara,CA
NTWgjXi0ggOQnTOS1bTjEw,Le Bon Cafe,4.0,5,Santa Barbara,CA
EcJQ-fvI6ROOcKIu7XEcrQ,Get Hooked Seafood,5.0,10,Santa Barbara,CA
RRGLss4hhvZZuR0N6GQlSw,Nook,4.0,208,Santa Barbara,CA
C36ldTawd5V7DBiK5G9D8A,Santa Barbara Guitar Bar,4.5,15,Santa Barbara,CA
5uNCvNy9L6peKeKP1RRPyg,Saigon Vietnamese Restaurant,3.5,374,Santa Barbara,CA
BwUWmUFKCuJ-nN9vFwMt2Q,Himalayan Kitchen,4.0,361,Santa Barbara,CA
wrtx446YNQoQa5U7UI6j5w,Chad’s,3.5,24,Santa Barbara,CA
VJKpVv_l1g943WK6fxwZKQ,Blind Tiger,3.5,22,Santa Barbara,CA
C9_UPkwXYx9B3fxNLkCHgA,The Coffee Bean & Tea Leaf,3.0,8,Santa Barbara,CA
m4kvY0viCwxqRtgOycnKVQ,Mony's Mexican Food,4.5,768,Santa Barbara,CA
3XjwPkcbuhssRwZKnoYOyQ,The Pan,4.0,21,Santa Barbara,CA
hJr6xw5Jn20ag2rHopI4eg,Deano's Pizzarama,4.0,12,Santa Barbara,CA
9JHhenxdM20EqmTQba6WyA,Frequency Wine,5.0,61,Santa Barbara,CA
h4zjPjFmQgJQzYEXLcHenw,The Liquor & Wine Grotto,5.0,46,Santa Barbara,CA
lnGHZ_pEJNGT9pcGQ467Ew,Treehouse Restaurant,3.0,52,Santa Barbara,CA
ENp_DT0yXdIzdk_O8Ti_kQ,Foodland,3.5,13,Santa Barbara,CA
kwtKZ3fzM5jlR8Z7KIA17g,Backstage Dueling Piano Bar,5.0,50,Santa Barbara,CA
OdRkeCycTpMRow9XUXVNWw,Taco Bell,2.0,5,Santa Barbara,CA
Ak4vFqHZUWU5KXONRnuieQ,Los Altos Restaurant,4.0,166,Santa Barbara,CA
c1oDGw0j9-Lxus_Xs7go8g,Itsuki Restaurant,4.0,67,Santa Barbara,CA
f7S0WFDy_J1TGahYhnoMLA,OPPI’Z Bistro And Natural Pizza,4.5,170,Santa Barbara,CA
x2ly0NsSTMmMpljpdIZdYA,Cadiz Restaurant & Bar,4.5,697,Santa Barbara,CA
crlk8kaurC4zrPUTt7BevQ,Chubbies Hamburgers,4.0,143,Santa Barbara,CA
ukfAtVvdBD41s-yJ6gOx3w,Semi Private Chef,5.0,12,Santa Barbara,CA
aD490g5tyGScrxRZP_d1gw,Enjoy Cupcakes,4.5,165,Santa Barbara,CA
2h3SEwpI6fiuTF9mcN1S_Q,El Zarape,4.0,86,Santa Barbara,CA
ks1BsT_1dncllU4YM7C2Qw,805 Deli,4.0,44,Santa Barbara,CA
LbJKeBM-2--c6VyM3Rt-Xg,Webby's Candy Company,3.0,5,Santa Barbara,CA
c-W17u2jiFOD2H_d6uo-bQ,Area 5.1 Winery,4.5,236,Santa Barbara,CA
jMAQupx06hHjie54wV2yNQ,Ruth's Chris Steak House,4.5,15,Santa Barbara,CA
edJoBsse6nsF0BYh6pATAg,The Palace Grill,4.5,1500,Santa Barbara,CA
hVKH5oED9NgGaZeIiF547A,Backyard Bowls,4.0,214,Santa Barbara,CA
wK2IixmZUOEFGz1QZqR99Q,Lovejoy's Pickle Room,4.0,75,Santa Barbara,CA
0cWnURpfrb4MqKSzyVN4SQ,Alcazar Tapas Bar,4.0,152,Santa Barbara,CA
e76uCbhmK8oqAtYAkxB2Qg,Armada Wine & Beer Merchant,4.5,53,Santa Barbara,CA
ddm-u31cWT7Uq097opQUuQ,XO Burger,3.5,5,Santa Barbara,CA
y4x_wAQvUxvTR8iV-JP4Jg,On The Alley,4.0,504,Santa Barbara,CA
xotdeLae9P1mHAiJx4D0XQ,Marcie's Pies - Jimenez Family Farm,3.0,20,Santa Barbara,CA
znlrxrY4InSx7ekPZxoHRw,McConnell's Fine Ice Creams,4.5,1537,Santa Barbara,CA
EtbukcoR6QW6_5fEeFcVoQ,Melville Winery,4.0,62,Santa Barbara,CA
D-1BoOczhXGgwhBOR5v-nQ,Little Alex's,3.5,110,Santa Barbara,CA
DcRfabRzYkddMEUFyPMBgw,American Ale,3.0,16,Santa Barbara,CA
pBPfWo_WfHVVkSKD_P3osg,Lucca Truck,5.0,25,Santa Barbara,CA
gUaVw2fxj9EGbCIIFH4uVQ,Wetzel's Pretzels,3.0,19,Santa Barbara,CA
zxW8zECvT_SqejieMMjb5A,Chilango's Mexican Restaurant,3.5,14,Santa Barbara,CA
hLUqElKTjOzpt_ZXkWVuiA,Montecito Cafe,4.0,104,Santa Barbara,CA
4FdsX3MbkcdBRAr1aymF6A,La Paloma Cafe,4.5,77,Santa Barbara,CA
7lzL9rJLiojDh5kVzKGoLQ,Monkeyshine,4.0,36,Santa Barbara,CA
i9ASBmmIJS3RjN_UP-TtKw,Starbucks,3.0,40,Santa Barbara,CA
4gPWSVCRzHvJ7i6LuNrCvA,Panaderia Oaxaqueña La Soledad,3.0,5,Santa Barbara,CA
304FY8qhcOpm9SIkrzmhoQ,Reunion Kitchen + Drink,4.5,61,Santa Barbara,CA
N12Pwub9Tj-5AhuPfbj-Mg,Big Joe's Tacos,4.5,35,Santa Barbara,CA
wO4IO1uTN65jkYdaBJCL8A,Rusty's Pizza Parlors,3.0,87,Santa Barbara,CA
ZKi4F9BlA46rLvLyeIE3VA,Pacific Crêpes,3.5,252,Santa Barbara,CA
8RlO6NuhWzXktp-1croq5A,Szechuan Restaurant,3.5,234,Santa Barbara,CA
6smGb7xv5fDbBsLgW1WC2w,Shintori Sushi Factory,3.5,185,Santa Barbara,CA
MnAn9IDCGMTXFqUqJ5P53Q,Giovanni's Pizza,3.5,83,Santa Barbara,CA
MxmcGeTRzLPaTwhDm1txSQ,Craft Beer Club,2.0,20,Santa Barbara,CA
6EizP0XyqITuGZ8GZMI9Lw,Toma Restaurant & Bar,4.5,1084,Santa Barbara,CA
5GUA13zYgw4_8F6qUMU_LA,Green Star Coffee,4.5,63,Santa Barbara,CA
nkLla0nBTUPL6yj-zX6eaw,Cafe del Sol,3.5,36,Santa Barbara,CA
svKDkmALJNcToJxEsU_bpw,Barcliff & Bair,4.0,7,Santa Barbara,CA
od_MWVpghkvSsl1HKasM9A,Blenders In the Grass,4.0,55,Santa Barbara,CA
ssZSQ7HzLFBbm41gWubXKQ,Costa Terraza,3.0,46,Santa Barbara,CA
7oPREWTlY8RIMfwT1R0YYw,SALTY at the Beach,4.0,70,Santa Barbara,CA
OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,4.0,595,Santa Barbara,CA
WkrFxB-p5u8gI0bbbfIUuQ,HelloHarvest,5.0,7,Santa Barbara,CA
o7NjFfP5ENPBLXsSnBcrlg,The French Table,3.5,85,Santa Barbara,CA
ctVn7wMvJX8f4Z9SnOnrHw,The Bistro,3.5,243,Santa Barbara,CA
v1Uesklh8DpEufYOhTq4iA,Mar Monte Hotel - Hyatt,2.5,767,Santa Barbara,CA
hEpRFnkUl4C6NVOVSMiTVg,Sunny Asian Restaurant,3.5,45,Santa Barbara,CA
ixROUxJqrczeYUT0z0MCHg,Taste Wine Bar & Retail Shop,5.0,9,Santa Barbara,CA
WWoUVlbCdnNT_CQG3S0ZdQ,The Point Market at Mesa Fuel Depot,3.0,28,Santa Barbara,CA
n0Z10UAJO187H8Zp8gl-rw,Arlington Tavern,4.0,140,Santa Barbara,CA
PrJEYGjlhaF0BSZk_Q-uPg,El Pastorcito,5.0,5,Santa Barbara,CA
-kfHz1kimX62QEceFkkB_g,Edomasa,3.5,406,Santa Barbara,CA
zZrDoiQIUmiVkifJx0h_KA,Old Town Coffee Downtown,4.5,8,Santa Barbara,CA
O2lFAWD2WXXx5EKkzPutWQ,Your Place Thai Restaurant,4.0,434,Santa Barbara,CA
9jEv_7tueRJdV5CZwVcwPg,PokeCeviche,4.0,127,Santa Barbara,CA
pC0vDDpl_2ue3HGAmGpMSg,Ridley-Tree House Restaurant,3.0,5,Santa Barbara,CA
64Rl3pT4Md4-8ckeaNVZCQ,Bucatini,3.5,280,Santa Barbara,CA
k6Ptrc94R-Mk549pDEVTFA,The Natural Cafe,4.0,164,Santa Barbara,CA
34PSBuVNmEguXTwmyH5Tcg,Guadalajara Market,2.5,11,Santa Barbara,CA
jgd4xLWZ2_YEBiQgdvwztw,The Buzz Hive,4.5,12,Santa Barbara,CA
6RBrYMiAf8jFJI4fDoQpcw,De La Guerra Dining Commons,3.0,6,Santa Barbara,CA
sCJEbsv0KEsx_IifiFjGDQ,CHOMP on the Rocks,3.5,28,Santa Barbara,CA
AV3XPH1iv8PKSO6mrnYgLg,Pearl Social Santa Barbara,4.5,36,Santa Barbara,CA
sMmFJd5KgJdeLGEVzvqf6A,Santa Barbara Stringed Instruments,5.0,5,Santa Barbara,CA
SYHDOHRNAH-2xsw3XB5qbg,The Shop Kitchen,4.5,1108,Santa Barbara,CA
T57xntplBLVcTFmhWVA0gw,Folk Mote Music,5.0,6,Santa Barbara,CA
HjHH1xAoxfTqlZqPLk7slQ,Ralphs Grocery Company Store 644,2.0,10,Santa Barbara,CA
FQxEfhBd1gMrurP19bhK8w,Mama's Bakery & Deli,4.0,38,Santa Barbara,CA
apdwYbDYSOgD89eEa8yDcw,McDonald's,2.5,40,Santa Barbara,CA
EZc2myE2mYk2h9JK9qu8gw,Finney's Crafthouse,4.5,1047,Santa Barbara,CA
2QaNH5-RCRNIkToUOBc22Q,La Salsa Fresh Mexican Grill,4.0,26,Santa Barbara,CA
wX4ap0Qy5ZK6Hy2iKvBqXA,"The Pasta Shoppe, LLC",4.0,51,Santa Barbara,CA
Swk_Fdv-gRY8zUT2ft18Kg,Starbucks,3.5,26,Santa Barbara,CA
VFXZgXxWcQx-Y5CRIt9Nrw,Barden Wines,5.0,7,Santa Barbara,CA
NNfsMie_xMUAnf4eKoQ64g,Maudet's,5.0,6,Santa Barbara,CA
vZG0BDPGDJxMGiXcGoVU6w,SB Munchiez,4.0,182,Santa Barbara,CA
xUkr5K9vgjzvLCZBYFZ3Vg,Si Senor Taco's,4.5,8,Santa Barbara,CA
JxVPdQrAac7qNUnwse7xcw,L's Kitchen,5.0,13,Santa Barbara,CA
vPv4J9bgh7BDy-p6tAM0ew,CVS Pharmacy,2.0,25,Santa Barbara,CA
Cd-hiDiuj7TFv8b_Nln5aA,The Point Market at Walnut Shell,3.5,11,Santa Barbara,CA
o0AG9SfwVaZ00cURT7Q-Ag,Ruby's Diner,3.5,5,Santa Barbara,CA
rwAePQunJwl6WZP8NhWmbQ,Napoleon's Macarons,3.0,6,Santa Barbara,CA
PZIVcSuN-G_I6oG6EVKntQ,Anchor Woodfire Kitchen,3.5,59,Santa Barbara,CA
JB5tlC_7u5IHT2Z_GHN-qw,Daily Greenz,5.0,8,Santa Barbara,CA
3rzlcCvPUJ56jvYWl7iGvA,Modern Times Kitchen,4.5,54,Santa Barbara,CA
zeAfmYy9b1gfUJLRBHm6vQ,Presto Pasta,4.0,240,Santa Barbara,CA
qyXcWGL5-bU_uV2VKxqzTw,The Habit,4.0,164,Santa Barbara,CA
Kg71HUigI1rnY3UMFiLx0w,Tangonadas,4.5,67,Santa Barbara,CA
xCbzGlxwX6QrS9t9uRcflQ,Piano Riviera Lounge,3.5,16,Santa Barbara,CA
9dp3hVDlQ0VtjPW_7ISoXg,Chuck's Waterfront Grill,3.5,260,Santa Barbara,CA
OMWhamtXhqlYCj66MqcxuQ,Aksum Restaurant,5.0,9,Santa Barbara,CA
Aes-0Q_guDeYewMapFs_vg,Longboard's Grill,3.0,516,Santa Barbara,CA
mjMJxBpW_Pg1b4duNPJsTA,Tri Tip Company,4.0,19,Santa Barbara,CA
AAiPARkDNPHR2g7BnmFRUw,Hi-Time Liquors No 6,4.5,6,Santa Barbara,CA
tthy48ZIX_wfY8Dy0Dvg6w,Bouchon,4.5,1452,Santa Barbara,CA
49Sy1N3MTnK6Eslh1tgZQQ,Matty's Hot Chicken,3.5,12,Santa Barbara,CA
0HIB2TFyVsnsCSZyLw7e7A,YellowBird Music,5.0,13,Santa Barbara,CA
CLlnfxaYPTVLKE4VR-U1Yg,La Cocina Mexican Restaurant,4.0,73,Santa Barbara,CA
Hlzn3A-B2-Q1xj3FHe_D0A,Jake's Cottage Cuisine Cafe,3.5,8,Santa Barbara,CA
dutm97q2F4a6RV6YQ0uLHw,Crush Bar and Tap,5.0,34,Santa Barbara,CA
lwbFhaGaKUtwPdaXXjy3mQ,The Waterline,4.5,11,Santa Barbara,CA
5B-m3Nir02zheQnEGopV0w,Killer Shrimp,4.0,143,Santa Barbara,CA
sLfc9_WCN0lcTeUIA3X2og,Creamistry,4.0,153,Santa Barbara,CA
OQKKEbPoXqZwSF5CiNWZeQ,CVS Pharmacy,1.5,58,Santa Barbara,CA
x8JcV7sAyDN5k9qbnlfGdA,Great Pacific Ice Cream,2.5,122,Santa Barbara,CA
oYireVavpwflbyWes2BsqQ,Pueblo Pollo,2.5,5,Santa Barbara,CA
IGeZA-G7uUNpiX6LR9Yy8Q,Nick Rail Music,4.5,10,Santa Barbara,CA
SMqSdSAoLP06sWUJ2uXUow,Chapala Market,3.0,16,Santa Barbara,CA
oyJdcjCTGEM2KiGqyJaFwA,Workzones,5.0,17,Santa Barbara,CA
cHDV5cpGcqVwN7K-5aA4zQ,Gold Medal Wine Club,4.5,6,Santa Barbara,CA
BseHdXex5Od2Or_TyUIoWQ,Courthouse Tavern,4.0,13,Santa Barbara,CA
OyFxR5E2HBy-K2-0AxCtFg,Domino's Pizza,2.0,42,Santa Barbara,CA
9h0i4lVC5eCVhRTanWsEAg,Le Cafe Stella,3.5,263,Santa Barbara,CA
HNACff49-kXS7l0MyLOzHw,Rusty's Pizza Parlor,2.5,48,Santa Barbara,CA
p5rXRkSJtAKcWd4GY71avQ,The Mex Authentic,4.5,175,Santa Barbara,CA
dinxDxiWFUkEpxpIzaGHMQ,Casa Blanca Restaurant,3.5,666,Santa Barbara,CA
CO5UeHEX1AcK5yRzFVr2Ew,Fresh & Easy,3.0,27,Santa Barbara,CA
RAsM08lCA-tf6qkPan9NNA,Lafond Winery City Tasting Room,4.0,56,Santa Barbara,CA
VUPpj-CsDJY4cIGQLqJ_xw,Ben And Jerry's,4.0,5,Santa Barbara,CA
vgDl4_ZjoLLIU2ZPL83GIg,Mosaic Locale,4.0,18,Santa Barbara,CA
5iCDjFNkihjzj94Gh0kyIA,CVS Pharmacy,3.5,24,Santa Barbara,CA
PGVZjuHpB5s5jFMKqKdCmw,Our Daily Bread,3.5,36,Santa Barbara,CA
ziXR7sUrbKRCNeDqfjibUg,Rudy's Restaurant No 1,4.0,262,Santa Barbara,CA
CwL56LgcMz7Bvi4xODHVSw,La Arcada Bistro,3.5,144,Santa Barbara,CA
TqE83vo_rs4h4EycnuLI6g,Peet's Coffee,4.0,38,Santa Barbara,CA
bp482wqF6v80AltDNlPDfw,The Blue Owl,4.5,530,Santa Barbara,CA
